,code,date,news,extract_code,extracted_date
17926,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge13 Mar, 2019 08:50am - 5 days ago",Public wants Najib’s trial to start — AG,5115,2019-03-13
17924,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge13 Mar, 2019 13:11pm - 5 days ago",Shafee: Hand not fractured but blood capillary swelling,5115,2019-03-13
17923,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge14 Mar, 2019 01:09am - 4 days ago",Action against online traders who fail to disclose product details,5115,2019-03-14
17920,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge14 Mar, 2019 17:00pm - 3 days ago",Najib’s makeover campaign,5115,2019-03-14
17919,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge15 Mar, 2019 00:24am - 3 days ago",DBKL to hold fresh public hearing for Taman Tiara Titiwangsa project — Khalid,5115,2019-03-15
17918,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge15 Mar, 2019 01:14am - 3 days ago",Prisons Dept denies claims Cradle CEO's wife detained in dark room,5115,2019-03-15
17916,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge15 Mar, 2019 16:11pm - 2 days ago",One City files assessment of damages against 50 devotees of Sri Maha Mariamman Temple,5115,2019-03-15
17911,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge17 Mar, 2019 16:00pm - 21 hours ago",Enhancing health and wellness programme in EcoWorld’s townships,5115,2019-03-17
17915,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge15 Mar, 2019 18:54pm - 2 days ago",Chemical waste clean-up in Klang will take two days — MB,5115,2019-03-15
17913,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge16 Mar, 2019 01:00am - 2 days ago",New Zealand attack: One more Malaysian said to be injured,5115,2019-03-16
15038,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge17 Apr, 2019 16:00pm - 6 hours ago",Platinum Victory to unveil Platinum Arena in second half of April,5115,2019-04-17
15041,https://www.klsescreener.com/v2/news/stock/5115,"Nanyang16 Apr, 2019 00:05am - 1 day ago",世界海事获230万合约,5115,2019-04-16
15049,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge08 Apr, 2019 22:21pm - 2 days ago",Hong Leong Assurance emerges as substantial shareholder of Atrium REIT,5115,2019-04-08
15050,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge08 Apr, 2019 19:52pm - 2 days ago",More effective law on urban renewal planned — Khalid Samad,5115,2019-04-08
15054,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 18:21pm - 1 week ago",Penang Undersea Tunnel Project: 'Datuk Seri' to be charged tomorrow,5115,2019-04-02
5895,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge24 Apr, 2019 00:35am - 18 hours ago",Traders warned against increasing prices of water containers,5115,2019-04-24
5896,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge23 Apr, 2019 22:40pm - 19 hours ago",Syabas to provide nine stand pipes to alleviate water supply disruption,5115,2019-04-23
5897,https://www.klsescreener.com/v2/news/stock/5115,"TheStar22 Apr, 2019 16:20pm - 2 days ago",Petronas opens Malaysia's first auto expert centre,5115,2019-04-22
17914,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge15 Mar, 2019 23:56pm - 2 days ago",Malaysian leaders condemn New Zealand mosque attacks,5115,2019-03-15
15050,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge11 Apr, 2019 00:31am - 6 days ago",Adib’s back rib bone injuries were not detected — expert witness,5115,2019-04-11
15051,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge10 Apr, 2019 01:08am - 1 week ago",TH will pay higher dividends in future — Mujahid,5115,2019-04-10
15048,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge09 Apr, 2019 10:56am - 1 day ago",Khalid: More effective law on urban renewal planned,5115,2019-04-09
5981,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 01:10am - 1 day ago",Fire Dept officers told me postmortem on Adib not necessary — witness,5115,2019-04-02
15086,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 12:55pm - 1 day ago","Selangor Sultan wants MACC to remain independent, function without fear or favour",5115,2019-03-26
15087,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 01:20am - 1 day ago",Sufficient water supply during drought in Selangor,5115,2019-03-26
15088,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 00:11am - 1 day ago",51 illegal plastic factories in Selangor still operating despite notice,5115,2019-03-26
15089,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge25 Mar, 2019 21:50pm - 1 day ago",Many more beneficial plants can be grown instead of cannabis — Exco member,5115,2019-03-25
15092,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge22 Mar, 2019 22:12pm - 4 days ago",Forensic expert: Injury pattern on Adib not consistent with beating,5115,2019-03-22
15093,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge21 Mar, 2019 23:20pm - 5 days ago",Smart Selangor urges private sector to contribute ideas,5115,2019-03-21
5978,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 01:28am - 1 day ago","Hard work, knowledge and trustworthiness are keys to success — PM",5115,2019-04-02
5976,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 09:11am - 1 day ago",Alam Maritim gets RM240m pipeline contract,5115,2019-04-02
5975,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 09:12am - 1 day ago",Halex targets 40% agrochemical market share by 2023 post-HCL buy,5115,2019-04-02
5974,https://www.klsescreener.com/v2/news/stock/5115,"TheStar02 Apr, 2019 09:20am - 1 day ago","Quick take: Alam Maritim active, up 30% in early trade",5115,2019-04-02
5973,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 09:31am - 1 day ago",Alam Maritim surges in active trade on bagging RM240m contract,5115,2019-04-02
15082,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 22:08pm - 22 hours ago",Forensic physician in Adib inquest humiliated by FB post,5115,2019-03-26
15083,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 21:39pm - 22 hours ago","A.S. Watson Group opens 15,000th store",5115,2019-03-26
15084,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 17:48pm - 1 day ago",MACC to submit investigation papers on RM1.4 mil cheque to DPP next week,5115,2019-03-26
5972,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 09:50am - 1 day ago",获2.4亿令吉合约 刺激世界海事交投活络,5115,2019-04-02
15042,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge15 Apr, 2019 16:41pm - 2 days ago",Insults against royal institution should be viewed seriously - Tengku Hassanal,5115,2019-04-15
15044,https://www.klsescreener.com/v2/news/stock/5115,"TheStar12 Apr, 2019 16:34pm - 5 days ago",i-Server launches 2-in-1 messaging and e-wallet app,5115,2019-04-12
15085,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge26 Mar, 2019 16:00pm - 1 day ago",Setia Alamsari undergoes rejuvenation process,5115,2019-03-26
15094,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge21 Mar, 2019 16:25pm - 6 days ago",Kim Swee eyes two early victories in AFC U-23 qualifying,5115,2019-03-21
15091,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge23 Mar, 2019 00:39am - 4 days ago",Selangor Govt to continue enforcement programme on illegal factories,5115,2019-03-23
15096,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge21 Mar, 2019 10:21am - 6 days ago",Selangor targets RM10b in manufacturing investments for 2019,5115,2019-03-21
5906,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge18 Apr, 2019 16:00pm - 6 days ago",LBS Bina focusing on Cybersouth and LBS Alam Perdana,5115,2019-04-18
5905,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge19 Apr, 2019 00:32am - 5 days ago",577 areas in Klang Valley to face water disruption from April 24,5115,2019-04-19
5904,https://www.klsescreener.com/v2/news/stock/5115,"TheStar19 Apr, 2019 08:30am - 5 days ago",Perak gives support to Proton’s regional auto hub plan,5115,2019-04-19
5903,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge19 Apr, 2019 16:23pm - 5 days ago",Air Selangor : No rebate for consumers affected by water cuts,5115,2019-04-19
5902,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge20 Apr, 2019 16:00pm - 4 days ago",EMKAY to launch first phase of The Mulia Residences in Cyberjaya,5115,2019-04-20
5901,https://www.klsescreener.com/v2/news/stock/5115,"TheStar22 Apr, 2019 09:11am - 2 days ago",Spritzer to spend RM25mil on PET plant and solar projects,5115,2019-04-22
5900,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge22 Apr, 2019 15:54pm - 2 days ago",Petronas opens its first auto expert centre in Malaysia,5115,2019-04-22
15097,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge21 Mar, 2019 08:49am - 6 days ago",Prestar eyes highway jobs for earnings sustainability,5115,2019-03-21
5982,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge02 Apr, 2019 01:07am - 1 day ago",'I was told that Adib may suffer memory loss' — Senior investigating officer,5115,2019-04-02
5984,https://www.klsescreener.com/v2/news/stock/5115,"Nanyang02 Apr, 2019 00:10am - 1 day ago",世界海事赢2亿合约,5115,2019-04-02
5985,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge01 Apr, 2019 19:32pm - 2 days ago",Alam Maritim gets RM240m EPCC contract,5115,2019-04-01
5986,https://www.klsescreener.com/v2/news/stock/5115,"TheEdge01 Apr, 2019 14:23pm - 2 days ago",Halex targets 40% market share in next 4 years,5115,2019-04-01
10971,https://www.klsescreener.com/v2/news/stock/5116,"Sinchew06 Mar, 2019 10:49am - 3 weeks ago",亏损医院转盈 ·新医院顺利·柔医保今年盈利有望增7%,5116,2019-03-06
3465,https://www.klsescreener.com/v2/news/stock/5121,"TheEdge01 Mar, 2019 18:46pm - 3 weeks ago",Hektar REIT up after group declares 2.31 sen final dividend,5121,2019-03-01
3431,https://www.klsescreener.com/v2/news/stock/5121,"TheEdge15 Apr, 2019 15:00pm - 1 week ago","The Week Ahead: Najib’s SRC trial to resume, India and Indonesia head to the polls",5121,2019-04-15
3455,https://www.klsescreener.com/v2/news/stock/5121,"TheEdge17 Apr, 2019 10:30am - 12 hours ago",Hektar REIT’s plan to double asset value by 2026 remains on track,5121,2019-04-17
3426,https://www.klsescreener.com/v2/news/stock/5121,"TheEdge17 Apr, 2019 00:26am - 1 week ago",Hektar REIT declares 9.01 sen dividend per unit for FY18,5121,2019-04-17
3425,https://www.klsescreener.com/v2/news/stock/5121,"Chinapress17 Apr, 2019 02:15am - 1 week ago",贺达产托 连续12年派息不间断,5121,2019-04-17
3424,https://www.klsescreener.com/v2/news/stock/5121,"TheStar17 Apr, 2019 07:35am - 1 week ago",Hektar REIT in talks for retail asset,5121,2019-04-17
3427,https://www.klsescreener.com/v2/news/stock/5121,"Nanyang17 Apr, 2019 00:05am - 1 week ago","12年无中断
贺达产托派息9.01仙",5121,2019-04-17
3428,https://www.klsescreener.com/v2/news/stock/5121,"Orientaldaily16 Apr, 2019 22:51pm - 1 week ago",賀達調整商場租戶組合　引進餐飲業者拼盈利,5121,2019-04-16
3461,https://www.klsescreener.com/v2/news/stock/5121,"TheStar16 Apr, 2019 14:29pm - 1 day ago",Hektar Reit in talks to buy a retail asset,5121,2019-04-16
3429,https://www.klsescreener.com/v2/news/stock/5121,"TheEdge16 Apr, 2019 15:56pm - 1 week ago",Hektar REIT says plan to double assets value on track,5121,2019-04-16
3379,https://www.klsescreener.com/v2/news/stock/5123,"Sinchew23 Mar, 2019 11:58am - 2 weeks ago",与产托发展商广场共存·共享工作空间商机大,5123,2019-03-23
3377,https://www.klsescreener.com/v2/news/stock/5123,"Nanyang01 Apr, 2019 21:40pm - 1 week ago",外围动荡鸽派当道 高股息 出口股可突围,5123,2019-04-01
3374,https://www.klsescreener.com/v2/news/stock/5123,"Sinchew04 Apr, 2019 10:45am - 6 days ago",马资源桂和推共享办公空间,5123,2019-04-04
12443,https://www.klsescreener.com/v2/news/stock/5123,"Nanyang20 Apr, 2019 00:10am - 4 days ago","利空四窜马股败退
宜买超卖高息出口股",5123,2019-04-20
2240,https://www.klsescreener.com/v2/news/stock/5125,"TheEdge09 Apr, 2019 11:07am - 1 week ago",Potential restoration of Pantech’s earnings visibility in FY20 seen,5125,2019-04-09
2241,https://www.klsescreener.com/v2/news/stock/5125,"TheEdge05 Mar, 2019 11:28am - 1 month ago",Stock With Momentum: Pantech Group Holdings,5125,2019-03-05
2239,https://www.klsescreener.com/v2/news/stock/5125,"TheStar10 Apr, 2019 18:01pm - 1 week ago","Russia, Korea, Malaysia face longer EU tariffs on tube fittings",5125,2019-04-10
4503,https://www.klsescreener.com/v2/news/stock/5126,"TheEdge01 Mar, 2019 15:48pm - 2 weeks ago",Bumi Armada目标价砍至20仙,5126,2019-03-01
4576,https://www.klsescreener.com/v2/news/stock/5126,"Nanyang02 Apr, 2019 00:05am - 1 day ago",双威 收购采石业增市场,5126,2019-04-02
4577,https://www.klsescreener.com/v2/news/stock/5126,"Nanyang29 Mar, 2019 00:10am - 5 days ago",2月生产价格指数年跌1.6%,5126,2019-03-29
4578,https://www.klsescreener.com/v2/news/stock/5126,"TheEdge25 Mar, 2019 18:39pm - 1 week ago",独立顾问建议Bio Osmo股东拒绝Farouk收购献议,5126,2019-03-25
4491,https://www.klsescreener.com/v2/news/stock/5126,"Nanyang08 Mar, 2019 00:00am - 1 week ago",下跌股:砂拉越油棕RM2.52支撑,5126,2019-03-08
4489,https://www.klsescreener.com/v2/news/stock/5126,"Nanyang14 Mar, 2019 00:00am - 4 days ago","达力
收购展延影响微",5126,2019-03-14
4580,https://www.klsescreener.com/v2/news/stock/5126,"TheEdge19 Mar, 2019 15:34pm - 2 weeks ago",达洋涨幅达200% 丰隆投行建议套利,5126,2019-03-19
4582,https://www.klsescreener.com/v2/news/stock/5126,"Sinchew11 Mar, 2019 17:36pm - 3 weeks ago",出口急挫21.4%‧2月棕油库存回升,5126,2019-03-11
13675,https://www.klsescreener.com/v2/news/stock/5126,"Sinchew08 Apr, 2019 09:26am - 2 days ago",马熔锡夕阳变朝阳,5126,2019-04-08
4504,https://www.klsescreener.com/v2/news/stock/5126,"Nanyang28 Feb, 2019 00:00am - 2 weeks ago","云顶种植
业务展望中和",5126,2019-02-28
13652,https://www.klsescreener.com/v2/news/stock/5126,"Nanyang11 Apr, 2019 00:05am - 6 days ago","柔佛医药保健
扩展TSH利长线",5126,2019-04-11
14619,https://www.klsescreener.com/v2/news/stock/5129,"TheEdge11 Mar, 2019 15:01pm - 1 month ago","Facebook user jailed 7 months, fined for insulting Islam and Prophet",5129,2019-03-11
10967,https://www.klsescreener.com/v2/news/stock/5131,"Nanyang19 Apr, 2019 00:05am - 5 days ago",速远机构首季净利扬20%,5131,2019-04-19
10968,https://www.klsescreener.com/v2/news/stock/5131,"Sinchew18 Apr, 2019 10:45am - 6 days ago",速远首季赚1079万·派息2仙,5131,2019-04-18
11345,https://www.klsescreener.com/v2/news/stock/5132,"TheEdge27 Feb, 2019 10:12am - 1 month ago",原油价格走高 带动能源股走势,5132,2019-02-27
11346,https://www.klsescreener.com/v2/news/stock/5132,"TheEdge27 Feb, 2019 09:41am - 1 month ago",Energy stocks rise as crude oil price firms up,5132,2019-02-27
11347,https://www.klsescreener.com/v2/news/stock/5132,"TheEdge26 Feb, 2019 14:10pm - 1 month ago",能源股随油价回落,5132,2019-02-26
11321,https://www.klsescreener.com/v2/news/stock/5132,"TheStar02 Mar, 2019 09:05am - 1 month ago",Dayang making a comeback,5132,2019-03-02
11348,https://www.klsescreener.com/v2/news/stock/5132,"TheEdge26 Feb, 2019 13:48pm - 1 month ago",Energy stocks retreat as crude oil prices fall,5132,2019-02-26
2243,https://www.klsescreener.com/v2/news/stock/5132,"TheEdge25 Feb, 2019 19:37pm - 1 month ago",Deleum’s 4Q net profit falls 44% due to margin squeeze,5132,2019-02-25
2241,https://www.klsescreener.com/v2/news/stock/5132,"TheEdge26 Feb, 2019 09:11am - 4 weeks ago",KLCI to drifts lower as regional markets pause,5132,2019-02-26
7489,https://www.klsescreener.com/v2/news/stock/5133,"TheEdge05 Mar, 2019 11:28am - 1 month ago",Stock With Momentum: Petra Energy,5133,2019-03-05
7481,https://www.klsescreener.com/v2/news/stock/5133,"Nanyang05 Mar, 2019 00:11am - 1 month ago",上升股:必达能源阻力RM1.38,5133,2019-03-05
7476,https://www.klsescreener.com/v2/news/stock/5133,"TheStar21 Mar, 2019 08:06am - 1 month ago",Oil stocks run out of gas,5133,2019-03-21
7474,https://www.klsescreener.com/v2/news/stock/5133,"Nanyang26 Mar, 2019 23:55pm - 4 weeks ago",热门股:必达能源上挑RM1.10,5133,2019-03-26
7469,https://www.klsescreener.com/v2/news/stock/5133,"Nanyang09 Apr, 2019 00:05am - 2 weeks ago",必达能源挑战RM1.26/敏源,5133,2019-04-09
7467,https://www.klsescreener.com/v2/news/stock/5133,"Nanyang17 Apr, 2019 23:27pm - 6 days ago",增加当地业者参与 砂石油冀年杪自治,5133,2019-04-17
7466,https://www.klsescreener.com/v2/news/stock/5133,"TheStar18 Apr, 2019 07:15am - 6 days ago",Sarawak O&G players set to  gain under Petros,5133,2019-04-18
7493,https://www.klsescreener.com/v2/news/stock/5133,"TheStar04 Mar, 2019 13:14pm - 1 month ago",Weak corporate results sink KLCI at midday,5133,2019-03-04
7547,https://www.klsescreener.com/v2/news/stock/5133,"TheStar04 Mar, 2019 09:34am - 1 month ago","Quick take: Petra Energy continues uptrend, jumps 18% in early trade",5133,2019-03-04
7551,https://www.klsescreener.com/v2/news/stock/5133,"TheEdge26 Feb, 2019 10:26am - 1 month ago",Petra Energy hits limit-up after 71% jump on return to black,5133,2019-02-26
16643,https://www.klsescreener.com/v2/news/stock/5133,"Nanyang26 Feb, 2019 00:00am - 2 weeks ago",上升股:必达能源阻力RM1,5133,2019-02-26
16644,https://www.klsescreener.com/v2/news/stock/5133,"TheStar25 Feb, 2019 17:40pm - 2 weeks ago",Petronas stocks deliver the boost for KLCI as China surges,5133,2019-02-25
3687,https://www.klsescreener.com/v2/news/stock/5134,"TheEdge02 Apr, 2019 11:15am - 3 weeks ago",Indonesian land buy unlikely to impact Southern Acid’s profit,5134,2019-04-02
4927,https://www.klsescreener.com/v2/news/stock/5135,"TheEdge19 Mar, 2019 08:19am - 4 weeks ago","BIMB Securities upgrades Sarawak Plantation, target price RM1.65",5135,2019-03-19
319,https://www.klsescreener.com/v2/news/stock/5139,"Nanyang06 Apr, 2019 00:10am - 2 weeks ago","制止被追税上诉遭驳回
永旺信贷要求司法审核",5139,2019-04-06
324,https://www.klsescreener.com/v2/news/stock/5139,"Orientaldaily01 Mar, 2019 21:02pm - 2 weeks ago",1月增5.5%　今年貸款成長看淡,5139,2019-03-01
3835,https://www.klsescreener.com/v2/news/stock/5140,"TheEdge29 Mar, 2019 20:39pm - 5 days ago",日政府基金以1.25亿认购泛亚物流子公司30%股权,5140,2019-03-29
3830,https://www.klsescreener.com/v2/news/stock/5140,"Chinapress31 Mar, 2019 17:20pm - 3 days ago",泛亚物流获日方注资1.25亿,5140,2019-03-31
3831,https://www.klsescreener.com/v2/news/stock/5140,"Nanyang31 Mar, 2019 00:10am - 3 days ago","投资1.25亿
泛亚吸引日官企入股",5140,2019-03-31
3832,https://www.klsescreener.com/v2/news/stock/5140,"Sinchew30 Mar, 2019 10:25am - 4 days ago",日企1.25亿·认购泛亚物流子公司30%,5140,2019-03-30
3836,https://www.klsescreener.com/v2/news/stock/5140,"TheEdge29 Mar, 2019 19:50pm - 5 days ago",Japanese Govt fund takes up 30% stake in Tasco's unit for RM125m,5140,2019-03-29
3838,https://www.klsescreener.com/v2/news/stock/5140,"TheEdge29 Mar, 2019 11:54am - 5 days ago",Stock With Momentum: Tasco,5140,2019-03-29
3839,https://www.klsescreener.com/v2/news/stock/5140,"TheEdge28 Mar, 2019 13:12pm - 6 days ago","Sig Gases, Tasco, Teck Guan",5140,2019-03-28
3826,https://www.klsescreener.com/v2/news/stock/5140,"Nanyang02 Apr, 2019 00:05am - 1 day ago",泛亚综合物流 日企注资改善全面,5140,2019-04-02
3824,https://www.klsescreener.com/v2/news/stock/5140,"TheEdge02 Apr, 2019 11:13am - 1 day ago",Investment from JOIN expected to be game changer for Tasco,5140,2019-04-02
12921,https://www.klsescreener.com/v2/news/stock/5140,"TheStar06 Apr, 2019 08:55am - 4 days ago",Tasco ready to take it to next level,5140,2019-04-06
12898,https://www.klsescreener.com/v2/news/stock/5140,"TheEdge17 Apr, 2019 17:00pm - 5 hours ago",Tasco’s cold chain venture hits a turning point,5140,2019-04-17
10028,https://www.klsescreener.com/v2/news/stock/5141,"Sinchew09 Apr, 2019 09:30am - 1 week ago",通讯股下挫拖累‧马股开盘开高走低,5141,2019-04-09
922,https://www.klsescreener.com/v2/news/stock/5141,"Nanyang16 Apr, 2019 00:05am - 1 week ago",下跌股:达洋企业RM1.23支撑,5141,2019-04-16
918,https://www.klsescreener.com/v2/news/stock/5141,"TheStar20 Apr, 2019 08:45am - 4 days ago",Oil producer Reach Energy an attractive M&A target,5141,2019-04-20
10029,https://www.klsescreener.com/v2/news/stock/5141,"Nanyang09 Apr, 2019 00:05am - 1 week ago",热门股:达洋企业上挑RM1.70,5141,2019-04-09
917,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge23 Apr, 2019 23:44pm - 18 hours ago",Perdana Petroleum wins RM8.5m workboat charter contract from Dayang Enterprise,5141,2019-04-23
10011,https://www.klsescreener.com/v2/news/stock/5141,"TheStar13 Mar, 2019 13:37pm - 5 days ago",Dayang Enterprise in MoU for Melaka job,5141,2019-03-13
10010,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge13 Mar, 2019 14:26pm - 4 days ago","Dayang in oil and gas, construction MoU with Melaka govt",5141,2019-03-13
10009,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge13 Mar, 2019 15:38pm - 4 days ago",达洋企业与甲州政府签油气建筑MoU,5141,2019-03-13
10005,https://www.klsescreener.com/v2/news/stock/5141,"TheStar14 Mar, 2019 09:04am - 4 days ago","PublicInvest cuts call on Dayang to Neutral, raises TP to RM1.25",5141,2019-03-14
10004,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge14 Mar, 2019 10:18am - 4 days ago","Dayang Enterprise eyes O&G, engineering projects in Melaka",5141,2019-03-14
10003,https://www.klsescreener.com/v2/news/stock/5141,"Sinchew14 Mar, 2019 11:40am - 4 days ago",达洋探讨联营油气工程,5141,2019-03-14
10002,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge15 Mar, 2019 10:57am - 3 days ago",Dayang expected to explore projects in Melaka,5141,2019-03-15
10016,https://www.klsescreener.com/v2/news/stock/5141,"Nanyang12 Mar, 2019 23:55pm - 5 days ago",热门股:达洋企业上挑RM1.78,5141,2019-03-12
10017,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge12 Apr, 2019 09:49am - 5 days ago",‘LTAT failed to impair RM88.9m in FY17’,5141,2019-04-12
916,https://www.klsescreener.com/v2/news/stock/5141,"TheStar24 Apr, 2019 08:00am - 10 hours ago",Dayang Enterprise,5141,2019-04-24
10018,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge11 Apr, 2019 13:31pm - 6 days ago","LTAT failed to impair RM88.9m in FY17 financial report, says CEO",5141,2019-04-11
10065,https://www.klsescreener.com/v2/news/stock/5141,"Sinchew22 Mar, 2019 11:13am - 5 days ago",柏达纳获达洋1770万合约,5141,2019-03-22
10083,https://www.klsescreener.com/v2/news/stock/5141,"Nanyang23 Mar, 2019 00:10am - 1 week ago",柏达纳获1770万油气合约,5141,2019-03-23
10071,https://www.klsescreener.com/v2/news/stock/5141,"Sinchew28 Mar, 2019 10:15am - 6 days ago",国能大众银行领跌·马股开高走低,5141,2019-03-28
915,https://www.klsescreener.com/v2/news/stock/5141,"Sinchew24 Apr, 2019 10:20am - 8 hours ago",柏达纳石油获850万租船合约,5141,2019-04-24
10061,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge22 Mar, 2019 13:50pm - 5 days ago",油气股交投活络 能源指数扬1.05点,5141,2019-03-22
10062,https://www.klsescreener.com/v2/news/stock/5141,"TheEdge22 Mar, 2019 13:30pm - 5 days ago","O&G counters active, energy index down 1.74pts",5141,2019-03-22
2843,https://www.klsescreener.com/v2/news/stock/5142,"Nanyang22 Mar, 2019 23:57pm - 3 weeks ago",有助争取东马商机 华商控股独家经销斗山机械,5142,2019-03-22
2848,https://www.klsescreener.com/v2/news/stock/5142,"TheStar22 Mar, 2019 14:56pm - 3 weeks ago",Wah Seong's unit secures rights to distribute Doosan equipment to East Malaysia,5142,2019-03-22
2850,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge22 Mar, 2019 13:58pm - 3 weeks ago","Wah Seong subsidiary WDG appointed exclusive distributor of Doosan construction equipment for Sabah, Sarawak",5142,2019-03-22
2864,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge26 Feb, 2019 09:24am - 4 weeks ago",Wah Seong tumbles 12% after reporting loss-making 4Q,5142,2019-02-26
2863,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge26 Feb, 2019 10:10am - 4 weeks ago",末季由盈转亏 拖累华商控股挫12%,5142,2019-02-26
2862,https://www.klsescreener.com/v2/news/stock/5142,"Sinchew26 Feb, 2019 11:10am - 4 weeks ago",油气收入减‧华商末季亏998万,5142,2019-02-26
2857,https://www.klsescreener.com/v2/news/stock/5142,"Sinchew13 Mar, 2019 18:03pm - 2 weeks ago",油气热 马股破40亿‧散户勿掉以轻心,5142,2019-03-13
2855,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge22 Mar, 2019 14:35pm - 5 days ago",Wah Seong expands exclusive dealership of South Korea's Doosan machineries to East Malaysia,5142,2019-03-22
2853,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge22 Mar, 2019 15:56pm - 5 days ago",华商控股把韩国Doosan独家经销权扩展至东马,5142,2019-03-22
2837,https://www.klsescreener.com/v2/news/stock/5142,"Nanyang02 Apr, 2019 00:05am - 2 weeks ago",华商独家经销三菱发动机,5142,2019-04-02
2838,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge01 Apr, 2019 19:30pm - 2 weeks ago",Wah Seong unit bags Mitsubishi generator dealership in Malaysia,5142,2019-04-01
2839,https://www.klsescreener.com/v2/news/stock/5142,"Sinchew23 Mar, 2019 12:39pm - 2 weeks ago",华商：营运成本降40%·油气投资有望重新活络,5142,2019-03-23
2841,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge23 Mar, 2019 00:05am - 2 weeks ago","MAHB, Top Glove, Wah Seong and Axiata",5142,2019-03-23
2834,https://www.klsescreener.com/v2/news/stock/5142,"Nanyang06 Apr, 2019 00:05am - 4 days ago","华商控股
仍有竞争优势",5142,2019-04-06
2844,https://www.klsescreener.com/v2/news/stock/5142,"Chinapress22 Mar, 2019 23:37pm - 3 weeks ago",获建筑设备经销权 华商机构有望进军东马,5142,2019-03-22
2845,https://www.klsescreener.com/v2/news/stock/5142,"Orientaldaily22 Mar, 2019 20:28pm - 3 weeks ago",油氣業迎復甦　華商將增加資本開銷,5142,2019-03-22
2846,https://www.klsescreener.com/v2/news/stock/5142,"TheEdge22 Mar, 2019 17:34pm - 3 weeks ago","O&G industry in good shape, says Wah Seong chief",5142,2019-03-22
